Date,^GSPC,^STOXX50E,^IRX,^TNX,EURUSD=X,JPYUSD=X,CL=F,GC=F
2018-01-22,0.00803436438221324,0.0044323794347980346,-0.009309062229954965,0.010562104107288667,0.0015430167694837121,0.0030851688035366184,0.001891893138863068,-0.0007510891007015731
2018-01-23,0.002172004968222319,0.0019107175353748169,0.016411358077165802,-0.015504144600239867,6.12782288566978e-05,-0.0025446309598857065,0.015317578637895804,0.003600038990317503
2018-01-24,-0.0005601325472320471,-0.007947558361561014,-0.002125414211006771,0.011368053735905447,0.00439735155950313,0.007771250688203101,0.01752811440254249,0.015009996047209607
2018-01-25,0.0006024393988328895,-0.0035939551145653657,-0.01212998112730802,-0.012512008449759636,0.006545840132911253,0.007118411038249233,-0.001525297306496073,0.0047824097943095206
2018-01-26,0.011771638106084168,0.004743359743489495,-0.0035958292603662447,0.01552175377146859,9.918292422570005e-05,-0.0034515650616711918,0.009570862972459189,-0.007958810491319437
2018-01-29,-0.006754736284863033,-0.0011987939288998091,-0.009410139211101003,0.013803592460141791,0.0028791319849890973,0.00975535262683957,-0.008807981689107937,
2018-01-30,-0.010958642805337085,-0.010011418806473856,0.035718049139821954,0.009954068941521848,-0.0037833976858985714,-0.002638353679842022,-0.016300492834635933,
2018-01-31,0.0004888658586947881,0.0007039980802924226,0.0035026273336773027,-0.0022034683364123386,0.002293139592610932,0.0017826292271600564,0.0035596006162437266,0.0026921759851948287
2018-02-01,-0.0006482983520233253,-0.008888757777286746,0.0159559422096428,0.019297876495097045,0.0007324958037122442,-0.004303980601957258,0.01639506029259812,0.003950401091376265
2018-02-02,-0.021436680516698812,-0.015229947912754525,-0.0020667604838729287,0.028791783811918305,0.007328950679841816,-0.0018755033619440708,-0.005333438981976317,-0.007916469765226359
2018-02-05,-0.041842540938381426,-0.012713593586626333,0.005502006331000505,-0.021247322383580985,-0.005053840607735393,-0.005732863638464308,-0.02006233088083776,-0.0005249568386138391
2018-02-06,0.017290573348937088,-0.024398614991472712,0.020367364475771498,-0.009349231649575754,-0.006377383172319828,0.00857944836144769,-0.011918004180194362,-0.005189755905578952
2018-02-07,-0.005014138223752627,0.01740335047774344,0.017982469394436783,0.027086550385585967,0.0010890581283255556,-0.004864558062802067,-0.025564556777916102,-0.010994537916590984
2018-02-08,-0.0382590522458017,-0.022606935972987213,0.0,0.0024582871981020256,-0.009181762489920628,0.003939241262833842,-0.010411666803414545,0.0040327608986760796
2018-02-09,0.014825645199524345,-0.015309216945144765,0.006578964906357279,-0.00774654371291516,-0.000600981855033339,0.006127027892506406,-0.032408332308778695,-0.002889772982946634
2018-02-12,0.013818665678186272,0.012625950438311943,0.006535964868773553,0.009848871666349766,-0.0006496959447372854,-0.00249401218527373,0.0015191183833392706,0.008417731344798464
2018-02-13,0.0026095219802775584,-0.008144130770709638,0.0225452934750457,-0.005968140686313143,0.004150100441697588,0.0010115512961865049,-0.001688087659558984,0.002940864406439292
2018-02-14,0.013313439808897013,0.008613130288567078,-0.012820752601721806,0.02537949269344561,0.004056140127369198,0.008556218640402928,0.023542282394517684,0.020421058915214334
2018-02-15,0.01199686177677526,0.005858415148851301,0.0064308844141964675,-0.007581040394460604,0.009146425433200864,0.010982119720628666,0.012137293277932485,-0.002511468630411128
2018-02-16,0.0003733996499216942,0.010906159036121124,0.0063898681875254795,-0.004854357195359007,0.0029091421930713865,0.0044757397055414485,0.005527573029119597,0.0008132005147932578
2018-02-20,,0.00797623899871333,0.0019089422056372428,0.0055458700407583494,-0.0010668553718264204,-0.004207156516542753,0.003560470138458665,-0.018195805777987704
2018-02-21,-0.005511664483310908,-0.0014333561142804328,0.022006600691351994,0.017135508727875653,-0.0051198390023570895,-0.006277753497384439,-0.003560470138458674,0.0009026261706847339
2018-02-22,0.0009730774855778604,0.0005333833257600428,-0.0018674272004068782,-0.008873785975388598,-0.004345012256307387,-0.0016191127864428384,0.01751752541935391,0.00045100774382701627
2018-02-23,0.015901278245121022,0.0027555235762101496,0.0,-0.01589529077153732,0.0036420916071724634,0.006913310828838935,0.012349726007966917,-0.001805344615643647
2018-02-26,0.011688438620627399,0.006291433784982663,0.0018674272004068873,-0.0041885170775524914,-0.003212105009122826,-0.0024311185029119685,0.005648855644525698,0.0018804775121498492
2018-02-27,-0.012788311441467541,-0.0014881511536934784,0.0166516028501681,0.016993655048862487,0.0023126013299230768,4.6668074029938024e-05,-0.01418242395878518,-0.011488261375785172
2018-02-28,-0.011157806083656078,-0.005529982495078494,-0.010451961018749735,-0.013850623669593243,-0.006946405230548275,-0.0033287619896171707,-0.0219824167658218,0.0
2018-03-01,-0.013413965854876449,-0.011640772317552698,-0.017456800272625694,-0.02256799957740642,-0.003199213284151269,0.007343625062856586,-0.010601056721314872,-0.009624253533214297
2018-03-02,0.005058785485198549,-0.022133833106819805,0.009389731240800418,0.018725228836668863,0.006506946640574449,0.0044830028941136016,0.004253905596111183,0.013872136457073265
2018-03-05,0.01097161761052657,0.009152682967359193,0.01238404731592958,0.008365308030004346,0.0036263787619993924,0.005734023356739509,0.021322075708085825,-0.0022734172079491807
2018-03-06,0.0026353829319968104,0.0007567320158857283,0.011016027336558766,-0.0013893536126914437,0.001713382605229048,-0.0065532166999241305,0.00047932859806791545,0.011690746933441305
2018-03-07,-0.000483991825716375,0.005790472727989368,0.004251430344618799,0.0020832658760248186,0.006472901653150981,0.0067332000458068895,-0.023435366644760786,-0.005715142383890748
2018-03-08,0.004453148208884627,0.010579343382013613,-0.009132474946531969,-0.005914075486507061,-0.00016140177040260427,-0.006130559826421752,-0.016987339967843584,-0.004610897113995902
2018-03-09,0.017229546741207587,0.002124730362890887,0.0,0.009722339219067837,-0.008738819743630995,-0.0020697049350658055,0.031436805947001524,0.0018922913369371754
2018-03-12,-0.001274797337998416,0.0026101957239546727,0.004881044601913281,-0.008327656766607868,0.00017221271392751176,-0.004547739377906572,-0.011021186059327283,-0.0022711796760658443
2018-03-13,-0.006383910414314703,-0.009412895788257165,0.028204719674981664,-0.007694978934322612,0.002501775781071896,0.005920695336351477,-0.010649752944055874,0.004914386241190294
2018-03-14,-0.005740969825188786,-0.0018767853018308962,0.016432292409937207,-0.01094455321400006,0.004266335039781299,-0.0023312000409470234,0.0041094822978934254,-0.001131947426727324
2018-03-15,-0.0007822363990965508,0.006803708422168387,0.008693178642997323,0.0031898177399399532,-0.0013499625381387281,0.0033198397666740825,0.0037658586714884213,-0.0057549571034445565
2018-03-16,0.0017019979472317418,0.006792675427222916,0.002881013299641984,0.007754735474060024,-0.005381152570823163,-0.0014496135765196339,0.018619521755477236,-0.004185539229898073
2018-03-19,-0.014306040541373417,-0.012473428316514103,-0.0057703508248959584,-0.0010539333277081737,-0.0023114690130010985,0.0032033161708176225,-0.0045015956381889415,0.00418553922989804
2018-03-20,0.0014807086617189258,0.005080183975987738,0.017212112164169804,0.011879916107820448,0.00455422106110146,-0.00025475475304493104,0.021362204361996144,-0.004338127119398508
2018-03-21,-0.0018456921256294063,-0.003240820221960903,-0.027683415662352433,0.009678650142475405,-0.006909380265738672,-0.004452533791726155,0.02753532673702921,0.007295401194057268
2018-03-22,-0.025484886972854417,-0.01566139487249464,-0.015915496313566972,-0.02613846199194711,0.007785708051778266,0.005084810277968973,-0.013439533542886002,0.0044573976096106815
2018-03-23,-0.02118980731175066,-0.015082414191466564,0.0029664781956211385,-0.0007064971968079811,-0.0018381487711451225,0.009113541801986086,0.02427518491394428,0.016966715936515404
2018-03-26,0.02679504070603539,-0.0058843762308991914,0.010020761200976062,0.004583125162347864,0.002381543956155749,0.0010389323021220134,-0.005021606852867193,0.003772594220179005
2018-03-27,-0.0174272856453219,0.011592577875405187,0.016288897940406215,-0.02025292970855528,0.00831188172368744,-0.00609429744474706,-0.004587210563088244,-0.00971924053303923
2018-03-28,-0.0029209188994626773,0.004301937663427822,-0.02217126206857836,-0.003956098584907886,-0.003990881759450981,6.631960718034988e-05,-0.01342306299418,-0.012830862694559693
2018-03-29,0.013675777493843445,0.009039693994936735,-0.01485917104674495,-0.012327987207727145,-0.007897382931562176,-0.012425672536610697,0.008660821060875384,-0.0010577275967254573
2018-04-02,-0.022590682343495868,,0.007754295778319958,-0.003288811457858139,0.0009230866886203371,0.0015695616139857166,-0.030170386953636243,0.014484794192477413
2018-04-03,0.012535961315741067,,0.017668357349918857,0.018854730798062665,-0.0017470394477167334,0.004837037765885174,0.007903930070635121,-0.006953504164492984
2018-04-04,0.01150010234644679,-0.00196786618144129,-0.026620960213985655,0.0014358175119233985,-0.001154869778581974,-0.006002776631449174,-0.002206800906290759,0.002248370796679207
2018-04-05,0.006839421401651201,0.02647004842333908,0.004187843164033909,0.01565865068352258,0.0006755016584394306,-0.0031706179476143864,0.002679096769840704,-0.008646345041192702
2018-04-06,-0.022164067057064987,-0.006390689662565062,0.0029806253845470537,-0.020332400327923352,-0.002870925082302187,-0.0026001809106096555,-0.02356796210137278,0.005722457733424547
2018-04-09,0.0033309949675928295,0.001978616876547657,-0.002980625384547116,0.00395609858490791,0.001618556583301758,0.0007849286143912423,0.021677559089645637,0.003298124789570669
2018-04-10,0.01658859899631407,0.006983169048180379,0.011869634968458198,0.003940509520518522,0.004144001211158943,0.002049507950944377,0.03242359511469172,0.004256401204819836
2018-04-11,-0.005540685772461173,-0.005561025103676995,-0.0011806928486877593,-0.0025058075099414785,0.0032954948055088436,-0.0034040848588303683,0.019799597008466598,0.01074681456735932
2018-04-12,0.008216898697657044,0.0070691264846376636,0.007063056976860072,0.015647598143327595,0.0006925638918780253,0.002654890371923904,0.0037344132000591205,-0.013432964185142135
2018-04-13,-0.0028907998267066345,0.0011694855820113868,0.007595719297408629,-0.0017658893328475094,-0.0033963667390498223,-0.003672028552804501,0.004759784339583373,0.0047704504893987506
2018-04-16,0.008076336801563068,-0.002020590173968221,-0.0029146013440872463,0.001059890921958477,0.00023433623354313018,-0.002570757577163187,-0.017514079347965616,0.002005684379909184
2018-04-17,0.01060507161386675,0.010657750757924255,0.024222600341717058,-0.006376261835759682,0.0042513295822551745,0.004213573849834904,0.004520053306543673,-0.00022269553924516243
2018-04-18,0.0008310204075532664,0.003725173872894236,0.008510681608948401,0.018659302768977197,-0.0009655845061456074,0.0002803012439326826,0.028893107101564203,0.0029647221128227827
2018-04-19,-0.00574258179583257,-0.0012296099222992077,0.007317798792281596,0.016260496728670686,0.00048266805112577506,-0.003078945709461492,-0.002632354581802357,-0.0032616058148920136
2018-04-20,-0.008573177188352708,0.0021773597481595276,-0.010146652321659214,0.012617368003534652,-0.002719696805180505,-0.000800810434509001,0.0013169876652411522,-0.007527591093269497
2018-04-23,5.623011118453955e-05,0.005383032151816316,0.010146652321659172,0.007427473138054164,-0.00585924857787994,-0.004059408606655964,0.0037951022429367686,-0.010679968716113873
2018-04-24,-0.013470888006475166,-0.000620784308935532,0.022186135984028,0.0033579582637014303,-0.0052637028397498915,-0.008235339533865309,-0.013789311447073672,0.006707153771284317
2018-04-25,0.0018353742328236348,-0.007160483100717076,-0.004397971342829117,0.013650916019876776,0.0026528923546068075,-0.00038609673352563433,0.005156639102725636,-0.007690660944510987
2018-04-26,0.010380144187376953,0.0057781497520923665,-0.016667102711131435,-0.011307044387876676,-0.005712650234150854,-0.005142763809469055,0.0020551883922655494,-0.003715570032884322
2018-04-27,0.001113005271363815,0.0036299953718520973,-0.008438860722349135,-0.011098143916546547,-0.00511110874201837,0.0005852806367708662,-0.001320771586534787,0.0030342129414097896
2018-04-30,-0.008221192548921247,0.005028851359303446,-0.00396262590276338,-0.007127098893737621,0.0010903377604621455,0.0018499127457172468,0.006877926096678816,-0.003110260543535764
2018-05-01,0.0025458021710273926,,0.02630990375722726,0.013531992902664061,-0.003436890367875175,-0.0020602403617856046,-0.0194380983637517,-0.009465644983154229
2018-05-02,-0.007231951201402355,,-0.013908417132114808,-0.004040437755215152,-0.007450468811979409,-0.0050092990986220715,0.010060749213765794,-0.0009208665713252698
2018-05-03,-0.002256217585064076,-0.0069660693392965935,0.001679273285342871,-0.00609135122215755,-0.0033877940587112173,0.00040963049631367675,0.007333561728370286,0.00619906000228972
2018-05-04,0.012729810028334959,0.006065230326999109,0.002792515231571846,-0.0006791488968888165,0.003195912401978984,0.00667819777365971,0.018675908736386148,0.0015247392406204264
2018-05-07,0.003451980554989958,0.0038229910196530335,0.0,0.00203598370544026,-0.0028613126228246057,-0.00045823546411130416,0.01438262034866796,-0.0003809669127580398
2018-05-08,-0.0002656766117338216,-0.00177197371004898,0.023154317246053935,0.0064200433142475285,-0.0017797005116395965,0.0018616147900593757,-0.02389420189925151,-0.00015239019585577444
2018-05-09,0.009635647934868785,0.0033279323474431272,0.005434790704315446,0.01171948692866074,-0.005533851088539423,-0.0007431741142582076,0.029674101330838587,-0.0005336417302308635
2018-05-10,0.009327011603848374,,0.0,-0.01104613504387933,-0.0017430672818787454,-0.0075204857363252026,0.0030877388841611363,0.007218601800712527
2018-05-11,0.001706139270961256,,0.00809720241664188,0.0,0.00591735512042152,0.0037486103796609575,-0.009291967087251862,-0.0013637768572015564
2018-05-14,0.0008830995101265589,6.169195987627534e-05,-0.002691789074430514,0.008045611642026058,0.0029002183504962887,0.0008958849693737812,0.003670795361668975,-0.0018971737809504907
2018-05-15,-0.006865655043990812,-0.00040671671392811297,0.01072395308077295,0.02798537885796642,-0.0017554472898831247,-0.003587956847043721,0.004920210704387577,-0.021187539583848607
2018-05-16,0.004052339847514407,-0.0004040727130995502,-0.0053476012130601,0.004858343165854107,-0.00928694064996898,-0.005144727163619128,0.0025210140935399555,0.001008046900233056
2018-05-17,-0.0008562387886101002,0.008198427720335551,-0.0010729476494711514,0.004513205266666295,-0.0003309314358126005,-0.0005619449381228787,0.0,-0.0015513500441079692
2018-05-18,-0.0026356652545503154,-0.005140975948699587,-0.004303404218241682,-0.013601264122247738,-0.0018417401567751084,-0.004240836130507487,-0.0029417838601425387,0.0015513500441079395
2018-05-21,0.007359604547933372,,0.004303404218241558,-0.0006522684678280014,-0.0024269007581673207,-0.0004690230886529468,0.01337811350034388,0.0
2018-05-22,-0.0031406885928751895,,0.015974765193872375,0.0,0.002191086827304078,-0.00088340948683261,-0.0015238711000726678,0.0011619351837768423
2018-05-23,0.0032431452068987514,-0.012745153622889456,-0.010621438544189604,-0.020435792069347775,-0.0003302127283434639,0.0022732168763446555,-0.004028635419327346,-0.0018596691479237644
2018-05-24,-0.0020252629577225518,-0.005679871198893847,-0.00696494179349386,-0.007352999207268695,-0.006673574838505811,0.007769958426354177,-0.01585438034951958,0.011106864926633073
2018-05-25,-0.002360003054185922,-0.0018188986408140802,-0.0037705239235525435,-0.016915137004044546,0.0010661932567615083,0.00508256649157516,-0.0408455927648049,-0.0003067912135685513
2018-05-29,,-0.015772787317557234,-0.007040381731041151,-0.05721866267627388,-0.005315985270053203,0.002136898627609563,-0.017086722681981487,-0.0035358204833160823
2018-05-30,0.012615875351923801,0.003799516064323631,0.02044180219653652,0.02638303525919375,-0.007563750116088786,0.009137599599863204,0.02193649102271442,0.002153718916270126
2018-05-31,-0.006903333243434208,-0.010087949709404617,-0.004268958541548093,-0.007062169466406977,0.011022910220800021,-0.002929508478268627,-0.017301698414179657,-0.0010762796451007667
2018-06-01,0.01079079970923988,0.013670428182040532,-0.0010700772727425694,0.02553924154351703,0.0022192132434978853,-0.0003402442439651252,-0.018517704460035086,-0.004084885026490751
2018-06-04,0.004469594898352221,0.004630883431071435,-0.001607297934369973,0.01440356011894161,-0.002102537023960953,-0.007776692679294856,-0.01623806479057945,-0.0013138633414813785
2018-06-05,0.0007023462695756739,-0.003690262591579937,0.02017052860127065,-0.0061476033944913,0.002734209840494974,-0.0033247708342737147,0.011821687729915256,0.0033969186184965657
2018-06-06,0.008530900637311972,0.0011651508802075986,-0.0015777131865362967,0.01900294578032779,0.00219033413974912,0.0009461373446266018,-0.012130563891592018,-0.00030835151545212326
2018-06-07,-0.0007144436219845289,-0.0003034564460103788,-0.007926057783354541,-0.014218187031905733,0.005043244345701682,-0.0024182522903053935,0.01867200847154138,0.001232741993758485
2018-06-08,0.0031210289077513477,-0.0036107884032199953,-0.002656041535203881,0.0013628446460691604,0.0008253392859986731,0.0039213450465083784,-0.0031892971485785113,-0.0004620884269374544
2018-06-11,0.0010681370069403208,0.009504171647154043,-0.006403418161805921,0.006786582120118208,-0.0009549196576974336,0.0022907752449891497,0.005461188032305954,0.0006161331177777786
2018-06-12,0.0017418672787038484,-0.0013341077183771993,0.010649717641114213,0.0,-0.0008363539989250407,-0.008579381939307311,0.003925750746586666,-0.0029298778307513215
2018-06-13,-0.004034254541411457,0.0011444718078815078,0.003700754684427102,0.006740834717349676,-0.002199270438669329,-0.000597783939326529,0.004210514179824164,0.0013889267881947254
2018-06-14,0.002468500522503687,0.01357300335170829,-0.006352570184298502,-0.010467729685796089,0.005052684987134998,0.0019031715240394227,0.0037444813059607446,0.005459643319964293
2018-06-15,-0.00101762031549408,-0.006282637025359474,0.0026518154998713566,-0.007495801339612124,-0.020638107698380467,-0.0036488978680381157,-0.027739586485863523,-0.022804078760698156
2018-06-18,-0.002128391180886516,-0.011007550571587697,-0.0026518154998714056,0.0006837926458483698,0.002536267703775233,0.00025304939595330637,0.012069521497501344,0.0012544894477869528
2018-06-19,-0.004031517951391294,-0.009084409286236163,0.007934442907734702,-0.011342355917959577,0.0029962096356120605,0.004339666827417898,-0.01191579620031723,-0.0004702371770622632
2018-06-20,0.001710690224112545,0.0012509416274416824,-0.0052826274078634425,0.012025599883803698,-0.0036336856020979945,0.0006084889625082145,0.017518941736223727,-0.0034553391851679326
2018-06-21,-0.006365728843220268,-0.0105479590236144,0.0010587477179089585,-0.010643842514902645,-0.0008224597834486959,-0.002549635856598597,-0.01032189331350062,-0.003151594283591868
2018-06-22,0.0018602032551338834,0.011129252983839466,-0.010638388086280572,0.001035025413422855,0.0023068753656377444,0.0036312657097476685,0.045340316494662865,0.00015787362465893563
2018-06-25,-0.013819722967770653,-0.0212582239822372,-0.009132461923947321,-0.00865809562843535,0.0047813585160605306,0.0001364909330108027,-0.007317462573566154,-0.0014212784296392148
2018-06-26,0.0022021505056967236,-0.0001454423658927888,0.021356904261235994,0.0017376596349698986,0.0035396255050087304,0.002677819621721284,0.03535462275176336,-0.007136657182704904
2018-06-27,-0.008641586313141117,0.008398081452664916,-0.00689110144822528,-0.018574289582020998,-0.0044953797831452195,-0.004132155044834057,0.03112824909736344,-0.003028556328446318
2018-06-28,0.006159680019031288,-0.00934843410340419,0.0,0.007049723126665966,-0.007463204842131897,-0.0010711500117492833,0.009438478061228498,-0.003999045403677075
2018-06-29,0.0007581158875170001,0.008898015733614128,0.0,0.0007022800530820923,-5.783505454369426e-05,-0.0024558350729145736,0.009485228091106789,0.00280101008486938
2018-07-02,0.003063260834293461,-0.006912200444457864,0.00794705416373545,0.0059492599621739466,0.00994714712822947,-0.0020253350365216386,-0.0028361026349797824,-0.009232934241235006
2018-07-03,-0.004959629280533677,0.010070122703918405,0.019854355475927263,-0.009817707872011413,-0.003124912448468689,-0.0014532104273477192,0.002701202962933401,0.009472597636754327
2018-07-05,,0.008431424110693479,-0.011969959362321666,0.000704422378867417,0.0002681516744493763,-0.000851037047608302,-0.016317970638201288,0.004543890146389284
2018-07-06,0.00844551760058016,0.0021975964567479025,-0.002621231022660009,-0.003173984155653248,0.002873078600661516,-0.0006966549059976659,0.011721554106192323,-0.0023889164756203734
2018-07-09,0.008784290785341506,0.0034592804404796644,0.005235609152347886,0.01019155035659162,0.004806882998706923,0.0014209001255138074,0.0006772153573633642,0.003024939992368851
2018-07-10,0.003467249318821859,0.0037123149718568645,0.010389694197929174,0.004535159314688068,0.0003996761874951096,-0.004797387043973915,0.003514495883498062,-0.0034236481676053563
2018-07-11,-0.007119486371916502,-0.01478056851050806,-0.0077821332224999465,-0.010848715107242194,-0.0025479448635795567,0.0011002014117722308,-0.051641391330616813,-0.008812040976282251
2018-07-12,0.0087109915801719,0.006738648496746633,0.0041580186503637874,0.003863013798822902,-0.004294710183780235,-0.010117274319559536,-0.0007106165132889648,0.0017685920911130215
2018-07-13,0.0010786555366086475,0.0026231926467718326,0.0,-0.007741008362860213,-0.0009336480898713101,-0.006294993987379191,0.00962226592240436,-0.004346802680328338
2018-07-16,-0.0010286646208985384,-0.0015817678212924082,0.005173312430765976,0.009492055727096061,0.0011321950635473854,0.0023637380183459877,-0.042431109076140665,-0.0012108005108086726
2018-07-17,0.003965824343443431,0.0024382330910848447,0.018911915655833996,0.002097184212783557,0.002596160411045844,0.00022241968529976722,0.00029387795937410675,-0.010065857197482181
2018-07-18,0.0021581820767374625,0.007945237332898586,-0.007623917719745089,0.0038333965140465004,-0.004812627760435433,-0.005661373490248499,0.009938700421820984,0.0004894760752293569
2018-07-19,-0.003960826849049506,-0.003863948046035577,-0.006141310983985549,-0.009786906820385122,-0.0006524588597063798,0.001957428668011523,0.010128822552714434,-0.00318538620092535
2018-07-20,-0.0009488977712743676,-0.0033498058241324697,-0.007729997776028704,0.01671933700760636,0.0008155070803001822,0.003801898459895649,0.014294125784229126,0.005791423271754504
2018-07-23,0.0018363623432315187,-0.0017297982934212023,-0.006748020257204471,0.023891899065197873,0.007416802719637017,0.011727105816156018,-0.03715642059626159,-0.004483398583975911
2018-07-24,0.004769518886053562,0.008435538250880718,0.02061932901721869,-0.005410913768836917,-0.004077814856735979,-0.003658143704323669,0.009236885140638088,-8.16827362195705e-05
2018-07-25,0.009060435070372713,-0.0042752137688112975,-0.0035778666911879023,-0.004417941951038778,-0.0007364777587126888,0.001966730492116064,0.011319325768873434,0.006109251967322684
2018-07-26,-0.00303690274886736,0.011697397614639447,-0.0041046219759155456,0.01319585915945589,0.004438682606524639,0.0035661158179116923,0.004463293715968441,-0.004966001498039611
2018-07-27,-0.006583834644845457,0.005093473621971081,0.0,-0.00505472571785329,-0.008089604616354043,-0.0027117705454428277,-0.013304580180562207,-0.0022060331796797134
2018-07-30,-0.0057707893155871425,-0.004224708092248455,0.0,0.005054725717853446,0.0015031493557779215,0.0019092291800361534,0.020746959616493442,-0.0010638134681618262
2018-07-31,0.004872837219303094,0.0037454735733178472,0.02035691730769726,-0.003704304012007108,0.004019211446705295,-0.0005407953647169651,-0.01972841180209329,0.001963110932089534
2018-08-01,-0.0010408930675711336,,-0.003532665484627304,0.013072093058512244,-0.0015207742859470093,-0.007306858833120017,-0.016126994104835788,-0.004750931950486037
2018-08-02,0.0049143495822087,,-0.0065939935533435015,-0.005677076430379036,-0.002031950545646603,0.0016827708110896183,0.01903139560149259,-0.006011999848421064
2018-08-03,0.004633432065347987,0.0037947921399725834,-0.0025477696026229945,-0.011113093543181513,-0.00687094620857647,-0.0006269365475528788,-0.00683889505981519,0.002969299191421566
2018-08-06,0.003531982650801626,0.0002584511235613777,0.004073333546559228,-0.005092560597365941,-0.0020485936709178547,0.00409112946454549,0.007563734568471767,-0.0046227387549226465
2018-08-07,0.0028202017464857678,0.0060306602105172245,0.020121324284515327,0.011842495279547985,-0.0003698943193172203,-0.0009524891103546026,0.002315763552803334,0.0008270615145103922
2018-08-08,-0.00026241439329510795,-0.003078043405114597,0.0,-0.0006729789817108446,0.0038793948110081187,-4.4900274993177156e-05,-0.03277048388594873,0.0024770882622964334
2018-08-09,-0.0014427146770399496,0.00015163297916372473,-0.001495032699945899,-0.012191147930566647,0.0006732375104906637,0.00407676217326303,-0.0019439988598822337,-0.0005773983842617266
2018-08-10,-0.007139312263244473,-0.019609251045621688,-0.0024969372763501614,-0.02693527114680815,-0.007507102373803506,-0.0017929324005172987,0.012198897580101177,-0.0006603787513001009
2018-08-13,-0.004014037665980266,-0.004856707874480147,-0.0025031278279573394,0.00697595441731299,-0.011275742016472816,0.004167426393704162,-0.006378428858918981,-0.01648382857584301
2018-08-14,0.006368930016417421,-7.03874514429895e-05,0.018868478161445157,0.006236987381868005,0.0006839682303000879,-0.000289250641405406,-0.002383732285778536,0.0014259543053397558
2018-08-15,-0.007631208581378815,-0.014880887533244461,-0.006415028922639745,-0.014964602553261201,-0.004993251859405852,-0.005272464076696469,-0.03074833275385607,-0.013077596207343322
2018-08-16,0.00788821455263811,0.005486422444693342,-0.0024782545105232227,0.006639917193100982,-0.0001248308008382202,0.0060409014201372084,0.006898118010571065,-0.0011046853781724766
2018-08-17,0.003317606375263089,-0.001368822430600122,-0.009975194728282157,0.0006963283902924484,0.0023851641885435427,-0.0038631987686668853,0.006850975539922858,0.0002550676550167926
2018-08-20,0.002425074902128281,0.006127158426870554,-0.001002996188947999,-0.017556614410818783,0.0058162558222769525,0.004777054596428373,0.007858535644195514,0.008716721391922366
2018-08-21,0.002066399954627058,0.005287041944806044,0.020854804528759995,0.007411414429968839,0.004677486716083236,0.0047816831853778165,0.013754113929317757,0.0048751266583741855
2018-08-22,-0.0003982310542435054,0.0024942106791411545,0.0,-0.007411414429968832,0.007404847816651862,-0.0016902622936053005,0.007543888149947107,0.0030977237750973805
2018-08-23,-0.0016926939235351061,-0.0002690050321161935,-0.0009833301783667787,-0.0007086658774895986,0.0006948261978871789,-0.004113825558636429,-0.0004421663976104578,-0.0078043853831430325
2018-08-24,0.006179705928285333,0.0023894534858826273,0.007351223781278325,0.0017708083099032246,-0.0035848160899412435,-0.0070194584496375756,0.01303569348668333,0.01612874843926602
2018-08-27,0.007641141407110444,0.008301137546670022,0.005842200349855917,0.007754735474060024,0.009102781442062224,0.0007635958924104118,0.0021804139978474028,0.0022357075658587097
2018-08-28,0.00026924207759835515,-0.0024450924058448077,0.008699970696043642,0.01256123028510464,0.002974957959103324,0.0013037629197457411,-0.004949121652230478,-0.001324264032107223
